Game Turn, Player, System, Tree, Node, Result, Data
3, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Cancel Contract, No contract
3, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Move Unit, 
3, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Production, Using builder charge at 51 25
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, RUNNING, Sequence, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 22
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, RUNNING, Sequence, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Concurrent, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Reserve Plot, Reserving plot 52 24
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Contract Manager Decorator, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Priority, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Check Plot, Plot 52 24: Clear
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Sequence, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Priority, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Contract Manager Decorator, No contract,
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Unit, Not Building
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Cancel Contract, No contract
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Concurrent, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Protect Unit, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Move Unit, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Clear Plot, Clearing with 0
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, RUNNING, Sequence, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, RUNNING, Priority, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 32: running,
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Building at 22.0
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Cancel Contract, Canceling contract 32
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Concurrent, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Protect Unit, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Move Unit, 
3, 11, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
3, 12, City LOC_CITY_NAME_HUNZA, Simple City Tree, SUCCESS, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Simple City Tree, FAILURE, City Attack, Cannot attack
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, RUNNING, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 13
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, RUNNING, Contract Manager Decorator, Contract 33: waiting 1 of 5 turns,
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, READY, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City Building, READY, Build Unit, Not Building
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, RUNNING, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Decode Trigger, District: DISTRICT_COMMERCIAL_HUB; Value: 7
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, RUNNING, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, SUCCESS, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, SUCCESS, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, SUCCESS, Purchase Plot, Not Buying anything
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, SUCCESS, Reserve Plot, Reserving plot 23 21
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, RUNNING, Contract Manager Decorator, Contract 34: waiting 1 of 8 turns,
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Add Goal Tech, TECH_CURRENCY: Accepted/No civic submitted
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Check Plot, Plot 23 21: FEATURE_FLOODPLAINS
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Contract Manager Decorator, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Find Available Unit, Not seeking units
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Protect Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Move Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Clear Plot, Clearing with 0
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Build Unit, Not Building
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Has Player Ability, --, Wonders, Failed
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Find Available Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Build Unit, Not Building
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Cancel Contract, No contract
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Move Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City District, READY, Build Production, Using builder charge at 23 21
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 4
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 24 23
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Contract Manager Decorator, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Add Goal Tech, TECH_MINING: Accepted/No civic submitted
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, FAILURE, Check Plot, Plot 24 23: FEATURE_FOREST
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, RUNNING, Build Unit, UNIT_BUILDER: Accepted at 4.0
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Cancel Contract, Canceling contract 48
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Protect Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Move Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Clear Plot, Clearing with 0
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Sequence, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Priority, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Contract Manager Decorator, No contract,
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Build Unit, Not Building
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Cancel Contract, No contract
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Concurrent, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Protect Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Move Unit, 
3, 12, City LOC_CITY_NAME_HUNZA, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
3, 13, City LOC_CITY_NAME_BABYLON, Simple City Tree, SUCCESS, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Simple City Tree, FAILURE, City Attack, Cannot attack
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, RUNNING, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 13
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, RUNNING, Contract Manager Decorator, Contract 35: waiting 1 of 5 turns,
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, READY, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City Building, READY, Build Unit, Not Building
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, RUNNING, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Decode Trigger, District: DISTRICT_CAMPUS; Value: 129
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, RUNNING, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, SUCCESS, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, SUCCESS, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, SUCCESS, Purchase Plot, Not Buying anything
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, SUCCESS, Reserve Plot, Reserving plot 23 12
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, RUNNING, Contract Manager Decorator, Contract 36: waiting 1 of 8 turns,
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Add Goal Tech, TECH_WRITING: Accepted/No civic submitted
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Check Plot, Plot 23 12: FEATURE_FLOODPLAINS
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Contract Manager Decorator, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Find Available Unit, Not seeking units
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Protect Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Move Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Clear Plot, Clearing with 0
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Build Unit, Not Building
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Has Player Ability, --, Wonders, Failed
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Find Available Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Build Unit, Not Building
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Cancel Contract, No contract
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Move Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City District, READY, Build Production, Using builder charge at 23 12
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, RUNNING, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 22
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, RUNNING, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Reserve Plot, Reserving plot 24 14
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Contract Manager Decorator, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Check Plot, Plot 24 14: Clear
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Contract Manager Decorator, No contract,
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Build Unit, Not Building
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Cancel Contract, No contract
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Protect Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Move Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Clear Plot, Clearing with 0
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, RUNNING, Sequence, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, RUNNING, Priority, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 37: waiting 1 of 8 turns,
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Accepted at 22.0
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Cancel Contract, Canceling contract 37
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Concurrent, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Protect Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Move Unit, 
3, 13, City LOC_CITY_NAME_BABYLON, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Simple City Tree, SUCCESS, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Simple City Tree, FAILURE, City Attack, Cannot attack
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, RUNNING, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 16
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, RUNNING, Contract Manager Decorator, Contract 38: waiting 1 of 5 turns,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Build Unit, Not Building
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, RUNNING, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 125
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, RUNNING, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, SUCCESS, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, SUCCESS, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, SUCCESS, Purchase Plot, Not Buying anything
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, SUCCESS, Reserve Plot, Reserving plot 8 20
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, RUNNING, Contract Manager Decorator, Contract 39: waiting 1 of 8 turns,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Add Goal Tech, TECH_ASTROLOGY: Accepted/No civic submitted
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Check Plot, Plot 8 20: FEATURE_FLOODPLAINS
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Find Available Unit, Not seeking units
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Protect Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Move Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Clear Plot, Clearing with 0
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Unit, Not Building
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Has Player Ability, --, Wonders, Failed
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Find Available Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Unit, Not Building
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Cancel Contract, No contract
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Move Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Production, Using builder charge at 8 20
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 4
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 8 18
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Contract Manager Decorator, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Add Goal Tech, TECH_BRONZE_WORKING: Accepted/No civic submitted
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, FAILURE, Check Plot, Plot 8 18: FEATURE_JUNGLE
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, RUNNING, Build Unit, UNIT_BUILDER: Accepted at 4.0
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Cancel Contract, Canceling contract 50
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Protect Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Move Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Clear Plot, Clearing with 0
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Sequence, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Priority, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Contract Manager Decorator, No contract,
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Build Unit, Not Building
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Cancel Contract, No contract
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Concurrent, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Protect Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Move Unit, 
3, 14, City LOC_CITY_NAME_VATICAN_CITY, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
3, 15, City LOC_CITY_NAME_WOLIN, Simple City Tree, SUCCESS, Concurrent, 
3, 15, City LOC_CITY_NAME_WOLIN, Simple City Tree, FAILURE, City Attack, Cannot attack
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, RUNNING, Sequence, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 11
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, RUNNING, Contract Manager Decorator, Contract 40: waiting 1 of 5 turns,
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, READY, Contract Manager Decorator, No contract,
3, 15, City LOC_CITY_NAME_WOLIN, Build City Building, READY, Build Unit, Not Building
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, RUNNING, Sequence, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Decode Trigger, District: DISTRICT_ENCAMPMENT; Value: 59
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, RUNNING, Concurrent, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, RUNNING, Sequence, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, RUNNING, Contract Manager Decorator, Contract 41: waiting 1 of 10 turns,
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Purchase Plot, Purchase 25 29: Accepted on #41
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Reserve Plot, Reserving plot 25 29
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, RUNNING, Contract Manager Decorator, Contract 42: waiting 1 of 8 turns,
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Add Goal Tech, TECH_BRONZE_WORKING: Accepted/No civic submitted
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Sequence, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Priority, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Check Plot, Plot 25 29: FEATURE_FLOODPLAINS
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Sequence, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Contract Manager Decorator, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Priority, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Find Available Unit, Not seeking units
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Concurrent, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Protect Unit, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Move Unit, 
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Clear Plot, Clearing with 0
3, 15, City LOC_CITY_NAME_WOLIN, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
